Sector_ID,Tree_Density_Pct,Fuel_Moisture_Content_Pct,Slope_Steepness_Deg,Temperature_C,Humidity_Pct,Wind_Speed_MPH,Active_Hotspot,Fire_Occurred
SEC-038,0.87,0.06,12,27.3,17.5,5.0,0,0
SEC-050,0.81,0.06,25,14.8,51.6,5.2,0,0
SEC-050,0.81,0.06,25,24.0,24.5,28.3,0,0
SEC-023,0.1,0.04,45,24.3,66.0,36.3,0,0
SEC-038,0.87,0.06,12,29.6,54.7,18.0,0,0
SEC-023,0.1,0.04,45,18.2,40.8,8.5,0,0
SEC-009,0.8,0.07,31,37.2,6.5,28.3,0,0
SEC-038,0.87,0.06,12,44.6,33.0,22.0,0,0
SEC-050,0.81,0.06,25,14.4,52.6,25.8,0,0
SEC-009,0.8,0.07,31,25.7,63.8,43.3,0,0
SEC-002,0.45,0.18,3,14.1,5.7,49.6,0,1
SEC-007,0.9,0.06,28,20.8,5.5,43.0,0,1
SEC-038,0.87,0.06,12,21.2,53.7,28.9,0,0
SEC-038,0.87,0.06,12,28.9,25.8,7.9,0,0
SEC-038,0.87,0.06,12,18.0,44.2,45.2,0,1
SEC-043,0.89,0.05,30,13.8,52.0,14.6,0,0
SEC-019,0.92,0.05,4,14.8,77.7,30.3,0,0
SEC-007,0.9,0.06,28,21.7,7.1,48.3,0,1
SEC-003,0.7,0.11,35,43.5,74.2,40.7,0,1
SEC-019,0.92,0.05,4,13.4,12.4,58.1,0,1
SEC-050,0.81,0.06,25,30.1,59.8,26.6,0,0
SEC-009,0.8,0.07,31,39.9,37.9,28.6,1,1
SEC-007,0.9,0.06,28,28.4,80.0,39.3,0,0
SEC-043,0.89,0.05,30,16.7,15.7,48.3,0,1
SEC-009,0.8,0.07,31,35.2,23.8,10.0,0,0
SEC-023,0.1,0.04,45,38.1,39.8,45.3,0,1
SEC-043,0.89,0.05,30,36.9,64.3,22.2,0,0
SEC-023,0.1,0.04,45,18.4,74.6,26.7,0,0
SEC-038,0.87,0.06,12,10.6,10.9,46.2,0,0
SEC-038,0.87,0.06,12,24.4,78.7,11.4,0,0
SEC-019,0.92,0.05,4,23.9,7.8,38.6,0,0
SEC-002,0.45,0.18,3,44.9,18.4,52.9,0,1
SEC-009,0.8,0.07,31,25.0,78.4,34.7,1,1
SEC-009,0.8,0.07,31,24.6,57.3,24.9,0,0
SEC-007,0.9,0.06,28,34.1,75.5,8.4,0,0
SEC-038,0.87,0.06,12,17.0,53.9,6.3,0,0
SEC-019,0.92,0.05,4,33.7,58.0,49.6,0,1
SEC-050,0.81,0.06,25,29.0,40.9,54.3,0,0
SEC-038,0.87,0.06,12,15.6,18.8,7.5,1,1
SEC-003,0.7,0.11,35,13.9,66.4,58.9,0,1
SEC-002,0.45,0.18,3,23.5,65.7,19.8,0,0
SEC-002,0.45,0.18,3,38.4,5.3,59.0,0,1
SEC-009,0.8,0.07,31,26.8,40.7,41.8,0,1
SEC-001,0.85,0.08,22,28.5,53.1,5.2,0,0
SEC-050,0.81,0.06,25,16.5,66.1,36.9,0,0
SEC-002,0.45,0.18,3,15.8,32.4,8.7,0,0
SEC-009,0.8,0.07,31,30.0,5.2,44.7,0,1
SEC-007,0.9,0.06,28,27.7,22.7,45.4,0,1
SEC-007,0.9,0.06,28,35.8,57.4,48.3,0,1
SEC-023,0.1,0.04,45,25.1,77.7,34.7,0,0
SEC-002,0.45,0.18,3,16.1,16.9,41.1,0,1
SEC-009,0.8,0.07,31,32.4,65.7,2.1,0,0
SEC-038,0.87,0.06,12,33.4,16.3,41.0,0,1
SEC-038,0.87,0.06,12,20.2,17.5,28.2,0,0
SEC-050,0.81,0.06,25,30.9,59.5,23.7,0,0
SEC-043,0.89,0.05,30,18.5,28.7,13.0,1,1
SEC-001,0.85,0.08,22,39.4,40.4,1.2,0,0
SEC-003,0.7,0.11,35,25.5,62.4,44.9,1,1
SEC-007,0.9,0.06,28,39.8,57.5,37.4,0,0
SEC-002,0.45,0.18,3,31.9,34.5,56.7,0,1
SEC-001,0.85,0.08,22,32.1,69.1,18.4,0,0
SEC-007,0.9,0.06,28,15.2,7.1,35.6,0,0
SEC-003,0.7,0.11,35,17.0,55.0,6.9,0,0
SEC-050,0.81,0.06,25,24.2,18.4,14.5,0,0
SEC-050,0.81,0.06,25,26.4,12.2,1.0,0,0
SEC-009,0.8,0.07,31,24.5,79.2,23.7,0,0
SEC-002,0.45,0.18,3,44.6,32.0,18.6,0,0
SEC-009,0.8,0.07,31,20.7,11.8,32.8,0,0
SEC-023,0.1,0.04,45,23.0,55.5,32.4,1,1
SEC-002,0.45,0.18,3,23.6,31.2,57.5,0,1
SEC-002,0.45,0.18,3,44.9,25.6,39.9,0,0
SEC-002,0.45,0.18,3,42.7,18.3,51.7,0,0
SEC-043,0.89,0.05,30,19.7,68.9,12.1,0,0
SEC-009,0.8,0.07,31,14.1,35.2,52.4,0,1
SEC-009,0.8,0.07,31,12.0,46.6,11.6,0,0
SEC-002,0.45,0.18,3,30.6,40.3,46.1,0,1
SEC-007,0.9,0.06,28,27.3,35.1,52.9,0,1
SEC-043,0.89,0.05,30,43.8,18.9,24.5,0,1
SEC-050,0.81,0.06,25,17.2,55.5,1.2,0,0
SEC-023,0.1,0.04,45,30.8,15.4,57.5,0,1
SEC-043,0.89,0.05,30,31.8,54.3,49.9,1,0
SEC-019,0.92,0.05,4,39.7,50.3,50.5,0,1
SEC-007,0.9,0.06,28,35.1,64.7,0.8,0,0
SEC-050,0.81,0.06,25,41.9,5.5,33.7,0,1
SEC-009,0.8,0.07,31,33.0,30.3,37.9,0,0
SEC-003,0.7,0.11,35,25.0,64.5,13.0,0,0
SEC-050,0.81,0.06,25,33.8,54.2,21.8,0,0
SEC-038,0.87,0.06,12,10.1,10.6,23.9,0,0
SEC-050,0.81,0.06,25,34.3,45.0,59.6,0,1
SEC-003,0.7,0.11,35,11.0,65.7,37.4,1,0
SEC-007,0.9,0.06,28,10.0,9.5,53.1,0,1
SEC-043,0.89,0.05,30,44.7,54.6,20.2,1,1
SEC-019,0.92,0.05,4,38.5,6.5,20.7,0,1
SEC-043,0.89,0.05,30,25.5,48.6,56.7,0,1
SEC-050,0.81,0.06,25,12.5,62.2,27.0,0,0
SEC-009,0.8,0.07,31,40.0,27.7,58.1,0,1
SEC-001,0.85,0.08,22,35.8,27.6,22.4,0,0
SEC-050,0.81,0.06,25,21.1,37.8,16.0,0,0
SEC-043,0.89,0.05,30,24.6,33.0,15.3,0,0
SEC-019,0.92,0.05,4,23.1,70.0,40.1,0,1
SEC-001,0.85,0.08,22,21.9,7.1,39.5,0,0
SEC-002,0.45,0.18,3,34.6,63.9,1.7,0,0
SEC-003,0.7,0.11,35,10.1,24.5,33.1,0,0
SEC-002,0.45,0.18,3,12.5,49.7,4.9,0,0
SEC-050,0.81,0.06,25,25.3,28.0,32.8,0,0
SEC-023,0.1,0.04,45,13.6,46.0,4.1,0,0
SEC-002,0.45,0.18,3,38.6,73.1,50.1,0,1
SEC-001,0.85,0.08,22,22.5,66.2,11.2,0,0
SEC-009,0.8,0.07,31,10.5,40.2,44.2,0,0
SEC-023,0.1,0.04,45,10.9,6.6,20.4,0,0
SEC-043,0.89,0.05,30,10.5,27.1,18.1,0,0
SEC-003,0.7,0.11,35,26.1,66.7,56.4,0,1
SEC-043,0.89,0.05,30,13.1,27.5,50.2,0,1
SEC-019,0.92,0.05,4,39.8,74.5,31.2,0,0
SEC-050,0.81,0.06,25,43.0,70.1,13.6,0,0
SEC-023,0.1,0.04,45,43.7,46.1,32.3,0,0
SEC-001,0.85,0.08,22,21.1,73.6,6.5,0,0
SEC-009,0.8,0.07,31,31.7,46.8,12.5,0,0
SEC-009,0.8,0.07,31,15.7,79.0,21.2,0,0
SEC-023,0.1,0.04,45,13.2,15.5,29.6,0,0
SEC-003,0.7,0.11,35,38.5,12.2,1.1,0,0
SEC-023,0.1,0.04,45,19.3,60.2,40.6,0,1
SEC-003,0.7,0.11,35,39.0,58.2,12.1,0,0
SEC-007,0.9,0.06,28,23.9,18.3,15.6,0,0
SEC-002,0.45,0.18,3,16.5,24.1,24.0,0,0
SEC-007,0.9,0.06,28,41.4,21.1,34.8,0,1
SEC-050,0.81,0.06,25,27.8,9.2,40.7,0,0
SEC-050,0.81,0.06,25,27.8,48.0,45.9,0,1
SEC-003,0.7,0.11,35,15.9,69.8,47.4,0,1
SEC-007,0.9,0.06,28,36.6,62.8,55.8,1,1
SEC-003,0.7,0.11,35,10.4,69.0,55.3,0,1
SEC-023,0.1,0.04,45,29.7,42.4,5.7,0,0
SEC-002,0.45,0.18,3,42.7,64.6,13.1,0,0
SEC-009,0.8,0.07,31,21.8,60.4,24.6,0,0
SEC-038,0.87,0.06,12,12.7,7.1,12.5,0,0
SEC-019,0.92,0.05,4,42.3,8.7,24.5,0,1
SEC-003,0.7,0.11,35,15.6,21.6,16.5,0,0
SEC-038,0.87,0.06,12,17.2,46.6,42.7,0,1
SEC-038,0.87,0.06,12,16.5,26.8,27.9,0,0
SEC-043,0.89,0.05,30,20.9,36.9,51.4,0,1
SEC-003,0.7,0.11,35,14.2,73.2,54.3,0,0
SEC-043,0.89,0.05,30,20.3,42.7,1.1,0,0
SEC-001,0.85,0.08,22,24.1,39.4,40.6,0,1
SEC-023,0.1,0.04,45,27.1,75.7,9.7,0,0
SEC-043,0.89,0.05,30,29.3,76.2,6.9,0,0
SEC-043,0.89,0.05,30,22.6,46.7,32.7,0,0
SEC-001,0.85,0.08,22,42.2,24.7,11.6,0,0
SEC-023,0.1,0.04,45,10.7,19.1,11.5,0,0
SEC-007,0.9,0.06,28,34.2,50.7,28.9,0,0
SEC-038,0.87,0.06,12,16.0,9.0,33.2,0,0
SEC-019,0.92,0.05,4,25.1,61.3,56.0,0,1
SEC-019,0.92,0.05,4,39.2,64.4,16.0,0,0
SEC-007,0.9,0.06,28,28.2,11.2,49.3,0,1
SEC-003,0.7,0.11,35,21.1,55.1,5.8,0,0
SEC-002,0.45,0.18,3,13.8,67.3,31.7,0,0
SEC-003,0.7,0.11,35,31.7,57.9,39.5,0,0
SEC-007,0.9,0.06,28,36.1,44.3,1.6,0,0
SEC-002,0.45,0.18,3,34.7,59.3,1.7,0,0
SEC-009,0.8,0.07,31,19.5,42.8,54.8,0,1
SEC-003,0.7,0.11,35,30.0,12.0,23.9,0,0
SEC-009,0.8,0.07,31,11.5,15.0,23.9,0,0
SEC-009,0.8,0.07,31,21.3,18.4,5.8,0,0
SEC-050,0.81,0.06,25,15.5,8.5,50.9,0,1
SEC-009,0.8,0.07,31,11.8,23.7,0.5,0,0
SEC-043,0.89,0.05,30,43.0,46.3,40.9,0,1
SEC-023,0.1,0.04,45,22.5,73.7,16.3,0,0
SEC-009,0.8,0.07,31,44.7,13.0,3.4,0,1
SEC-050,0.81,0.06,25,15.7,61.4,35.1,0,0
SEC-023,0.1,0.04,45,17.2,64.2,21.8,0,0
SEC-003,0.7,0.11,35,41.1,39.4,59.9,0,1
SEC-009,0.8,0.07,31,36.8,47.6,59.0,0,0
SEC-050,0.81,0.06,25,30.9,62.6,20.0,0,0
SEC-007,0.9,0.06,28,32.7,71.1,54.7,0,1
SEC-009,0.8,0.07,31,13.3,39.3,26.6,0,0
SEC-050,0.81,0.06,25,26.8,42.6,29.5,0,0
SEC-038,0.87,0.06,12,39.3,52.3,7.7,0,0
SEC-007,0.9,0.06,28,42.1,12.2,23.2,0,1
SEC-038,0.87,0.06,12,19.8,55.4,42.6,0,1
SEC-043,0.89,0.05,30,20.2,67.7,43.9,0,1
SEC-002,0.45,0.18,3,10.3,24.5,12.8,0,0
SEC-023,0.1,0.04,45,27.5,39.6,11.6,0,0
SEC-009,0.8,0.07,31,29.0,68.8,29.2,0,0
SEC-009,0.8,0.07,31,40.7,35.9,31.5,0,0
SEC-050,0.81,0.06,25,22.8,23.8,54.5,0,1
SEC-002,0.45,0.18,3,28.8,27.7,51.1,0,1
SEC-050,0.81,0.06,25,23.1,32.8,48.2,0,1
SEC-019,0.92,0.05,4,39.2,69.4,57.6,0,1
SEC-009,0.8,0.07,31,16.4,67.0,17.4,0,0
SEC-009,0.8,0.07,31,26.5,44.9,15.4,1,1
SEC-038,0.87,0.06,12,30.7,47.9,27.3,0,0
SEC-050,0.81,0.06,25,16.7,71.6,19.7,0,0
SEC-001,0.85,0.08,22,11.8,29.8,3.0,0,0
SEC-050,0.81,0.06,25,19.0,8.3,8.8,0,0
SEC-019,0.92,0.05,4,31.2,22.3,13.7,0,0
SEC-038,0.87,0.06,12,33.6,14.9,15.2,0,0
SEC-019,0.92,0.05,4,32.3,71.4,27.9,0,0
SEC-003,0.7,0.11,35,21.6,28.5,13.3,0,0
SEC-043,0.89,0.05,30,12.6,38.1,22.1,0,0
SEC-009,0.8,0.07,31,33.9,41.6,57.9,0,1
SEC-050,0.81,0.06,25,31.9,77.1,50.0,0,1
SEC-038,0.87,0.06,12,44.5,44.4,0.2,0,0
SEC-023,0.1,0.04,45,38.7,72.5,18.8,0,0
SEC-001,0.85,0.08,22,30.0,59.9,37.2,0,0
SEC-050,0.81,0.06,25,40.8,65.4,29.8,0,0
SEC-038,0.87,0.06,12,41.9,26.0,41.0,0,1
SEC-038,0.87,0.06,12,32.5,55.3,16.5,0,0
SEC-050,0.81,0.06,25,17.4,5.2,36.1,0,0
SEC-003,0.7,0.11,35,15.7,41.7,24.1,0,0
SEC-038,0.87,0.06,12,21.6,41.5,46.9,0,1
SEC-009,0.8,0.07,31,37.5,54.8,55.0,0,1
SEC-001,0.85,0.08,22,26.1,52.6,55.0,1,1
SEC-007,0.9,0.06,28,18.0,58.8,10.4,0,0
SEC-050,0.81,0.06,25,17.2,66.9,36.9,0,0
SEC-023,0.1,0.04,45,10.8,71.3,56.9,0,1
SEC-001,0.85,0.08,22,23.8,31.9,37.1,0,0
SEC-009,0.8,0.07,31,17.0,54.5,34.2,0,0
SEC-050,0.81,0.06,25,37.7,57.4,6.9,0,0
SEC-009,0.8,0.07,31,18.2,18.7,52.5,0,1
SEC-002,0.45,0.18,3,38.2,31.2,9.9,0,0
SEC-038,0.87,0.06,12,22.4,56.0,50.5,0,1
SEC-003,0.7,0.11,35,18.5,13.6,16.1,0,0
SEC-023,0.1,0.04,45,14.5,79.4,34.8,0,0
SEC-043,0.89,0.05,30,37.6,77.2,27.0,0,0
SEC-003,0.7,0.11,35,11.8,5.1,28.4,0,0
SEC-009,0.8,0.07,31,34.0,70.2,14.0,0,0
SEC-038,0.87,0.06,12,35.0,17.7,1.7,0,0
SEC-003,0.7,0.11,35,14.4,67.1,44.1,0,1
SEC-019,0.92,0.05,4,35.1,67.0,29.2,0,0
SEC-050,0.81,0.06,25,11.8,47.5,17.5,0,0
SEC-038,0.87,0.06,12,26.4,29.3,35.4,0,0
SEC-002,0.45,0.18,3,31.0,72.5,4.4,0,0
SEC-009,0.8,0.07,31,29.7,20.1,35.6,0,0
SEC-050,0.81,0.06,25,31.5,39.1,31.5,0,0
SEC-050,0.81,0.06,25,44.6,37.1,8.0,0,0
SEC-019,0.92,0.05,4,23.0,69.7,25.8,1,1
SEC-001,0.85,0.08,22,19.1,66.8,32.1,0,0
SEC-007,0.9,0.06,28,29.4,79.6,5.4,0,0
SEC-038,0.87,0.06,12,24.6,37.7,15.6,0,0
SEC-050,0.81,0.06,25,15.8,73.6,50.2,0,1
SEC-001,0.85,0.08,22,35.4,10.1,35.4,0,1
SEC-002,0.45,0.18,3,34.1,54.6,26.2,0,0
SEC-050,0.81,0.06,25,37.1,57.0,43.0,1,1
SEC-050,0.81,0.06,25,42.3,9.4,6.5,0,0
SEC-019,0.92,0.05,4,20.8,78.9,18.2,1,1
SEC-009,0.8,0.07,31,44.1,50.7,54.5,0,1
SEC-007,0.9,0.06,28,16.0,74.9,36.4,0,0
SEC-007,0.9,0.06,28,19.5,13.3,54.9,0,1
SEC-007,0.9,0.06,28,13.8,37.5,56.9,0,1
SEC-001,0.85,0.08,22,11.7,15.5,22.5,0,0
SEC-050,0.81,0.06,25,42.5,54.6,47.4,0,1
SEC-007,0.9,0.06,28,32.9,23.0,59.3,0,1
SEC-007,0.9,0.06,28,28.8,6.1,12.3,0,0
SEC-001,0.85,0.08,22,30.5,71.8,34.4,0,0
SEC-003,0.7,0.11,35,13.1,15.4,42.0,0,0
SEC-003,0.7,0.11,35,42.1,19.3,47.8,0,1
SEC-050,0.81,0.06,25,15.4,41.9,1.0,0,0
SEC-001,0.85,0.08,22,37.1,55.5,29.2,0,0
SEC-050,0.81,0.06,25,40.0,44.3,42.5,0,1
SEC-023,0.1,0.04,45,31.7,41.9,30.5,0,0
SEC-050,0.81,0.06,25,44.3,76.5,31.5,0,0
SEC-003,0.7,0.11,35,42.5,75.7,19.1,0,0
SEC-023,0.1,0.04,45,21.7,16.6,17.0,0,0
SEC-038,0.87,0.06,12,21.9,30.6,54.0,0,1
SEC-009,0.8,0.07,31,27.5,29.3,17.8,0,0
SEC-043,0.89,0.05,30,43.8,18.5,30.2,0,0
SEC-050,0.81,0.06,25,37.0,68.2,58.3,0,1
SEC-009,0.8,0.07,31,36.5,57.4,24.5,0,0
SEC-003,0.7,0.11,35,29.6,29.7,47.4,0,1
SEC-038,0.87,0.06,12,18.3,6.4,21.4,0,0
SEC-038,0.87,0.06,12,12.6,74.3,52.1,0,1
SEC-043,0.89,0.05,30,27.1,64.2,45.8,0,1
SEC-007,0.9,0.06,28,36.8,5.8,57.6,0,0
SEC-003,0.7,0.11,35,24.6,20.2,10.8,0,0
SEC-009,0.8,0.07,31,26.9,28.7,22.3,0,0
SEC-023,0.1,0.04,45,33.5,28.8,40.8,0,1
SEC-038,0.87,0.06,12,27.4,67.7,15.8,0,0
SEC-023,0.1,0.04,45,38.3,29.5,30.8,0,0
SEC-007,0.9,0.06,28,13.8,74.7,14.6,0,0
SEC-003,0.7,0.11,35,24.3,72.2,4.8,0,0
SEC-007,0.9,0.06,28,36.1,78.0,49.0,0,1
SEC-007,0.9,0.06,28,31.3,10.2,38.3,0,0
SEC-043,0.89,0.05,30,11.5,13.2,7.7,0,0
SEC-038,0.87,0.06,12,18.7,18.9,21.5,0,0
SEC-050,0.81,0.06,25,40.2,38.4,50.1,0,1
SEC-001,0.85,0.08,22,21.3,62.5,17.5,0,0
SEC-009,0.8,0.07,31,16.1,57.7,33.2,0,0
SEC-003,0.7,0.11,35,13.4,25.0,9.8,0,0
SEC-003,0.7,0.11,35,14.9,78.0,20.4,0,0
SEC-050,0.81,0.06,25,40.2,50.9,40.6,0,1
SEC-050,0.81,0.06,25,39.1,7.9,37.3,0,1
SEC-009,0.8,0.07,31,12.3,77.0,57.4,0,1
SEC-043,0.89,0.05,30,26.9,22.0,26.3,0,0
SEC-043,0.89,0.05,30,29.9,55.6,4.8,0,0
SEC-003,0.7,0.11,35,44.9,74.8,18.1,0,0
SEC-043,0.89,0.05,30,40.2,20.6,3.1,0,0
SEC-002,0.45,0.18,3,23.2,43.1,36.4,0,0
SEC-019,0.92,0.05,4,14.2,49.8,35.3,0,0
SEC-038,0.87,0.06,12,27.1,71.7,16.7,0,0
SEC-003,0.7,0.11,35,24.2,44.5,48.5,0,1
SEC-019,0.92,0.05,4,43.8,49.8,43.3,0,1
SEC-038,0.87,0.06,12,25.5,52.6,10.1,0,0
SEC-001,0.85,0.08,22,30.3,50.9,22.4,0,0
SEC-003,0.7,0.11,35,13.9,69.5,54.7,0,0
SEC-050,0.81,0.06,25,10.5,79.6,33.8,0,0
SEC-023,0.1,0.04,45,44.3,66.4,41.8,0,1
SEC-003,0.7,0.11,35,43.5,40.8,56.7,0,1
SEC-002,0.45,0.18,3,15.1,18.6,29.7,0,0
SEC-050,0.81,0.06,25,14.3,37.6,28.9,0,0
SEC-043,0.89,0.05,30,12.0,63.9,48.2,1,1
SEC-003,0.7,0.11,35,37.8,28.0,33.6,0,0
SEC-023,0.1,0.04,45,19.5,60.9,39.5,0,0
SEC-009,0.8,0.07,31,16.3,44.3,59.4,0,1
SEC-023,0.1,0.04,45,44.6,64.7,18.4,0,0
SEC-038,0.87,0.06,12,17.2,27.4,13.0,0,0
SEC-009,0.8,0.07,31,25.0,35.6,6.8,0,0
SEC-023,0.1,0.04,45,23.1,61.7,1.7,0,0
SEC-043,0.89,0.05,30,13.6,12.4,27.6,0,0
SEC-003,0.7,0.11,35,20.4,18.5,18.3,0,0
SEC-043,0.89,0.05,30,25.5,9.2,13.9,0,0
SEC-007,0.9,0.06,28,25.7,77.1,54.6,0,0
SEC-038,0.87,0.06,12,40.5,53.4,7.4,0,0
SEC-009,0.8,0.07,31,33.9,55.3,44.3,0,1
SEC-002,0.45,0.18,3,16.6,71.8,58.9,0,1
SEC-003,0.7,0.11,35,19.1,52.0,19.9,0,0
SEC-003,0.7,0.11,35,35.0,71.4,40.3,0,0
SEC-050,0.81,0.06,25,43.5,14.6,23.9,0,1
SEC-001,0.85,0.08,22,36.3,15.3,48.1,0,1
SEC-043,0.89,0.05,30,38.5,41.2,2.5,0,0
SEC-003,0.7,0.11,35,20.6,48.0,50.3,0,1
SEC-038,0.87,0.06,12,37.0,49.2,35.0,0,0
SEC-007,0.9,0.06,28,21.9,67.4,10.5,0,0
SEC-038,0.87,0.06,12,28.9,37.3,14.9,0,0
SEC-023,0.1,0.04,45,13.2,16.8,23.7,0,0
SEC-007,0.9,0.06,28,27.3,64.4,50.1,0,1
SEC-023,0.1,0.04,45,12.5,50.5,8.2,0,0
SEC-050,0.81,0.06,25,44.0,53.3,47.2,0,1
SEC-038,0.87,0.06,12,20.7,59.6,43.4,0,1
SEC-003,0.7,0.11,35,27.3,62.2,37.6,0,0
SEC-043,0.89,0.05,30,38.3,33.9,8.1,0,0
SEC-050,0.81,0.06,25,16.2,18.0,59.3,0,1
SEC-050,0.81,0.06,25,33.6,26.7,40.7,0,1
SEC-001,0.85,0.08,22,23.3,22.5,14.7,0,0
SEC-038,0.87,0.06,12,17.7,56.5,15.6,1,1
SEC-050,0.81,0.06,25,40.5,9.1,40.1,0,1
SEC-023,0.1,0.04,45,22.9,14.2,15.0,1,1
SEC-009,0.8,0.07,31,38.6,71.3,8.1,0,0
SEC-038,0.87,0.06,12,35.8,45.1,7.7,0,0
SEC-003,0.7,0.11,35,16.8,50.6,12.9,0,0
SEC-002,0.45,0.18,3,32.2,56.3,54.4,0,1
SEC-009,0.8,0.07,31,42.6,37.3,43.5,0,1
SEC-007,0.9,0.06,28,16.8,42.4,8.9,1,0
SEC-043,0.89,0.05,30,38.6,69.0,54.4,0,1
SEC-009,0.8,0.07,31,33.2,25.6,45.9,0,0
SEC-038,0.87,0.06,12,29.5,70.9,45.7,0,1
SEC-001,0.85,0.08,22,15.4,46.3,40.5,0,1
SEC-003,0.7,0.11,35,33.4,44.2,17.5,0,0
SEC-050,0.81,0.06,25,14.2,32.9,10.4,1,0
SEC-002,0.45,0.18,3,11.6,25.6,4.3,0,0
SEC-009,0.8,0.07,31,38.7,33.0,40.0,0,0
SEC-003,0.7,0.11,35,11.3,42.8,49.6,0,1
SEC-019,0.92,0.05,4,21.4,50.4,39.9,0,0
SEC-043,0.89,0.05,30,37.1,56.5,43.1,0,1
SEC-019,0.92,0.05,4,24.0,72.8,39.7,0,0
SEC-050,0.81,0.06,25,42.5,30.2,13.4,0,0
SEC-019,0.92,0.05,4,10.8,39.1,0.8,0,0
SEC-050,0.81,0.06,25,26.5,35.9,18.2,0,0
SEC-023,0.1,0.04,45,39.1,19.9,0.7,0,0
SEC-019,0.92,0.05,4,43.7,45.0,38.2,0,0
SEC-001,0.85,0.08,22,10.4,22.2,1.4,0,0
SEC-003,0.7,0.11,35,30.5,46.8,17.2,0,0
SEC-001,0.85,0.08,22,28.4,9.4,14.0,0,0
SEC-002,0.45,0.18,3,11.6,37.3,16.5,0,0
SEC-050,0.81,0.06,25,41.6,74.3,47.0,0,1
SEC-007,0.9,0.06,28,26.5,67.3,44.1,0,1
SEC-050,0.81,0.06,25,31.3,37.8,13.5,0,0
SEC-038,0.87,0.06,12,42.6,25.3,42.9,0,1
SEC-019,0.92,0.05,4,30.4,19.7,25.1,0,1
SEC-001,0.85,0.08,22,31.7,73.1,50.9,0,1
SEC-007,0.9,0.06,28,38.4,52.4,39.3,0,0
SEC-007,0.9,0.06,28,19.8,59.2,5.3,0,0
SEC-050,0.81,0.06,25,37.3,37.5,2.3,0,0
SEC-001,0.85,0.08,22,29.8,25.0,36.6,0,0
SEC-009,0.8,0.07,31,37.0,26.4,21.6,0,0
SEC-007,0.9,0.06,28,12.9,71.7,45.1,0,1
SEC-003,0.7,0.11,35,14.5,57.5,35.0,0,0
SEC-050,0.81,0.06,25,34.5,15.8,33.2,0,0
SEC-001,0.85,0.08,22,10.2,28.5,1.0,0,0
SEC-023,0.1,0.04,45,18.9,40.4,25.4,0,0
SEC-002,0.45,0.18,3,27.5,50.2,14.7,0,0
SEC-009,0.8,0.07,31,31.4,25.3,37.8,0,0
SEC-002,0.45,0.18,3,30.3,50.8,9.9,0,0
SEC-002,0.45,0.18,3,29.6,77.1,20.2,0,0
SEC-009,0.8,0.07,31,25.1,49.4,9.9,0,0
SEC-023,0.1,0.04,45,26.6,73.4,10.7,0,0
SEC-050,0.81,0.06,25,34.9,32.8,12.3,0,0
SEC-050,0.81,0.06,25,29.0,40.4,36.0,0,0
SEC-019,0.92,0.05,4,34.9,44.1,6.0,0,0
SEC-019,0.92,0.05,4,29.4,38.9,35.4,0,0
SEC-002,0.45,0.18,3,36.3,59.8,11.8,0,0
SEC-007,0.9,0.06,28,31.9,26.0,13.8,0,0
SEC-050,0.81,0.06,25,27.5,6.1,12.9,0,0
SEC-003,0.7,0.11,35,12.7,51.9,46.7,0,1
SEC-001,0.85,0.08,22,23.4,47.8,12.1,0,0
SEC-003,0.7,0.11,35,11.4,41.1,49.2,0,1
SEC-023,0.1,0.04,45,43.5,71.2,41.7,0,1
SEC-050,0.81,0.06,25,16.9,71.6,31.3,1,0
SEC-043,0.89,0.05,30,20.2,7.8,15.2,0,0
SEC-003,0.7,0.11,35,16.6,20.8,44.9,0,1
SEC-050,0.81,0.06,25,10.1,20.0,32.4,0,0
SEC-002,0.45,0.18,3,24.4,48.8,32.6,0,0
SEC-038,0.87,0.06,12,17.0,45.7,46.9,0,1
SEC-007,0.9,0.06,28,45.0,38.0,55.6,0,1
SEC-023,0.1,0.04,45,38.2,29.0,16.0,0,0
SEC-043,0.89,0.05,30,24.3,39.1,4.9,0,0
SEC-009,0.8,0.07,31,15.7,41.6,30.8,0,0
SEC-009,0.8,0.07,31,33.5,34.8,57.7,0,0
SEC-050,0.81,0.06,25,21.5,47.9,32.3,0,0
SEC-043,0.89,0.05,30,41.7,54.3,46.7,0,1
SEC-050,0.81,0.06,25,17.6,41.2,3.3,0,0
SEC-001,0.85,0.08,22,34.6,6.2,3.7,0,0
SEC-038,0.87,0.06,12,37.9,65.4,17.5,0,0
SEC-001,0.85,0.08,22,42.1,43.7,33.9,0,0
SEC-023,0.1,0.04,45,39.7,59.8,26.7,0,0
SEC-007,0.9,0.06,28,18.3,17.4,9.4,0,0
SEC-038,0.87,0.06,12,28.7,69.7,3.7,0,0
SEC-007,0.9,0.06,28,30.7,31.8,46.7,0,1
SEC-002,0.45,0.18,3,17.1,46.0,4.9,0,0
SEC-003,0.7,0.11,35,35.6,46.5,0.3,0,0
SEC-043,0.89,0.05,30,22.9,9.6,1.5,0,0
SEC-023,0.1,0.04,45,14.5,67.2,4.8,0,0
SEC-019,0.92,0.05,4,10.5,44.5,6.0,0,0
SEC-003,0.7,0.11,35,41.6,79.1,47.9,0,1
SEC-003,0.7,0.11,35,26.2,42.3,44.5,0,0
SEC-003,0.7,0.11,35,31.7,65.2,26.7,0,0
